split,held_group,profile_id,waveform_id,simulation_seed,fixed_package_3_candidates,fixed_package_3_cost,fixed_package_3_regret,fixed_package_3_evm_pct,fixed_package_3_aclr_db,knn_seed,knn_seed_candidates,knn_seed_cost,knn_seed_regret,knn_seed_evm_pct,knn_seed_aclr_db,unconditional_local_candidates,unconditional_local_final_cost,unconditional_local_regret,unconditional_local_evm_pct,unconditional_local_aclr_db,best_seed,best_final_cost,predicted_regret,predicted_uncertainty,nearest_feature_distance_ppm,safe_neighbor_count,safety_neighbor_count,regret_budget,action,gated_candidates,gated_final_cost,gated_regret,gated_evm_pct,gated_aclr_db,direct_actual_regret,direct_validation_ok
waveform,qam16_bw40_bo058,thermal_drift,qam16_bw40_bo058,41,1,64645.1549757747,-82.68778483549977,7.49708974129704,-144.518123148468,5,1,64655.1123344437,-72.73042616649764,7.49808286469678,-144.524398232704,14,64750.2967394265,22.45397881630197,7.4952978149819,-144.544127069255,2,64727.8427606102,227,137,1701839,0,5,100,local_search,14,64750.2967394265,22.45397881630197,7.4952978149819,-144.544127069255,-72.73042616649764,1
waveform,qam16_bw40_bo058,thermal_drift,qam16_bw40_bo058,53,1,65750.654009213,-34.34938771650195,8.22269188756253,-144.436430141723,5,1,65760.6707310859,-24.33266584359808,8.22301507472895,-144.444730433648,14,65805.2866391799,20.28324225039978,8.22762817236412,-144.377790172889,2,65785.0033969295,374,56,1371574,0,5,100,local_search,14,65805.2866391799,20.28324225039978,8.22762817236412,-144.377790172889,-24.33266584359808,1
waveform,qam16_bw40_bo058,thermal_drift,qam16_bw40_bo058,67,1,64577.7124900703,3.9220591412013164,8.29357254693112,-147.576130906954,5,1,64585.4828490049,11.692418075799651,8.29408072354058,-147.578643114219,14,64580.8072239754,7.016793046299426,8.29540636296144,-147.555554240276,2,64573.7904309291,0,0,1183654,5,5,100,direct,1,64585.4828490049,11.692418075799651,8.29408072354058,-147.578643114219,11.692418075799651,0
waveform,qam16_bw40_bo058,thermal_mild,qam16_bw40_bo058,41,1,42622.3928170853,-71.75490919009462,5.69629931803413,-144.419519797055,5,1,42637.5011581339,-56.6465681414993,5.69774837735668,-144.425553128782,14,42728.6144853242,34.46675904880249,5.69312925016011,-144.443215881839,2,42694.1477262754,466,173,1559060,0,5,100,local_search,14,42728.6144853242,34.46675904880249,5.69312925016011,-144.443215881839,-56.6465681414993,1
waveform,qam16_bw40_bo058,thermal_mild,qam16_bw40_bo058,53,1,44191.3373740481,7.5238031975968624,6.71515040349895,-144.469552583123,5,1,44204.9785482289,21.16497737840109,6.71535719435966,-144.477885024461,14,44209.4722534867,25.658682636203594,6.71884417446798,-144.411224545665,2,44183.8135708505,374,56,1359432,0,5,100,local_search,14,44209.4722534867,25.658682636203594,6.71884417446798,-144.411224545665,21.16497737840109,1
waveform,qam16_bw40_bo058,thermal_mild,qam16_bw40_bo058,67,1,43366.4243838187,-0.5526291054993635,6.82723070931509,-147.72307307281,5,1,43380.0510417658,13.074028841598192,6.82799972635292,-147.725734530228,14,43383.1324356452,16.155422720999923,6.82605749297312,-147.698818123027,2,43366.9770129242,0,0,1159674,5,5,100,direct,1,43380.0510417658,13.074028841598192,6.82799972635292,-147.725734530228,13.074028841598192,1
waveform,qam16_bw40_bo070,baseline,qam16_bw40_bo070,41,1,36730.7006011846,628.3831349631,5.08801836450413,-144.002252432902,5,1,36530.1102373662,427.7927711446973,5.07816707429609,-144.008217503896,14,36105.8699103567,3.552444135195401,5.05215824293779,-144.035757325998,1,36102.3174662215,361,5,1960116,0,5,100,local_search,14,36105.8699103567,3.552444135195401,5.05215824293779,-144.035757325998,427.7927711446973,1
waveform,qam16_bw40_bo070,baseline,qam16_bw40_bo070,53,1,37207.2429343367,714.5819841626944,6.28179052285301,-144.10135860851,5,1,36976.7630673847,484.10211721069936,6.27139270532972,-144.111184328866,14,36492.660950174,0.0,6.25794173972314,-144.075762169471,5,36492.660950174,160,39,1930133,0,5,100,local_search,14,36492.660950174,0.0,6.25794173972314,-144.075762169471,484.10211721069936,1
waveform,qam16_bw40_bo070,baseline,qam16_bw40_bo070,67,1,38172.6053028506,760.183501925203,6.40670015578603,-147.639033676863,5,1,37901.346600067,488.92479914160504,6.3957703191465,-147.642527366803,14,37412.4218009254,0.0,6.37135239029213,-147.630258912893,5,37412.4218009254,115,142,1568179,3,5,100,local_search,14,37412.4218009254,0.0,6.37135239029213,-147.630258912893,488.92479914160504,1
waveform,qam16_bw40_bo070,combined_stress,qam16_bw40_bo070,41,1,77338.4656865928,-46.30763725000725,7.97286779825637,-144.3562688655,5,1,77313.6910393924,-71.08228445040004,7.97181360355475,-144.36248403288,14,77387.9996198042,3.2262959614017745,7.93614340347088,-144.491076442297,1,77384.7733238428,621,4,3007296,0,5,100,local_search,14,77387.9996198042,3.2262959614017745,7.93614340347088,-144.491076442297,-71.08228445040004,1
waveform,qam16_bw40_bo070,combined_stress,qam16_bw40_bo070,53,1,77243.6472898524,-28.29467365120945,8.59997535534083,-144.693220151112,5,1,77234.3044361099,-37.63752739370102,8.59914073650297,-144.703829565977,14,77279.4531205144,7.5111570107983425,8.59574815494096,-144.389023533103,4,77271.9419635036,247,12,1605986,0,5,100,local_search,14,77279.4531205144,7.5111570107983425,8.59574815494096,-144.389023533103,-37.63752739370102,1
waveform,qam16_bw40_bo070,combined_stress,qam16_bw40_bo070,67,1,76195.4732227263,-112.6361661520059,8.67755024472838,-147.836695948361,5,1,76181.8610715156,-126.24831736271153,8.67692019154687,-147.840069868791,14,76313.3658760231,5.256487144797575,8.67555288880354,-147.745249566243,1,76308.1093888783,46,92,1745445,0,5,100,local_search,14,76313.3658760231,5.256487144797575,8.67555288880354,-147.745249566243,-126.24831736271153,1
waveform,qam16_bw40_bo070,gain_high,qam16_bw40_bo070,41,1,39221.3148150886,733.082626385396,5.2132091726745,-143.963108606614,5,1,38997.5537821103,509.3215934070977,5.20162809022228,-143.969119519713,14,38490.3789182227,2.146729519496148,5.17159805351342,-143.996402504945,1,38488.2321887032,358,3,2165394,0,5,100,local_search,14,38490.3789182227,2.146729519496148,5.17159805351342,-143.996402504945,509.3215934070977,1
waveform,qam16_bw40_bo070,gain_high,qam16_bw40_bo070,53,1,39641.9125398415,909.7624560312979,6.40090152045055,-144.001879700091,5,1,39379.4002987149,647.2502149046995,6.38862093207686,-144.01169799965,14,38732.1500838102,0.0,6.36825738381035,-143.979260787733,5,38732.1500838102,264,5,1876301,0,5,100,local_search,14,38732.1500838102,0.0,6.36825738381035,-143.979260787733,647.2502149046995,1
waveform,qam16_bw40_bo070,gain_high,qam16_bw40_bo070,67,1,41188.449139197,901.4330415082004,6.53383781510563,-147.5769397295,5,1,40882.6293337891,595.6132361002965,6.52073150964678,-147.580408582494,14,40287.0160976888,0.0,6.49066369531412,-147.568443941358,5,40287.0160976888,264,5,1636782,0,5,100,local_search,14,40287.0160976888,0.0,6.49066369531412,-147.568443941358,595.6132361002965,1
waveform,qam16_bw40_bo070,gain_low,qam16_bw40_bo070,41,1,31999.9557336507,38.27628287530024,4.87589125726147,-144.179038097879,5,1,31929.6031287333,-32.07632204209949,4.87333083001084,-144.184880866942,14,31970.1790596274,8.499608852001984,4.86564594590401,-144.207029667668,1,31961.6794507754,0,0,1993882,0,5,100,local_search,14,31970.1790596274,8.499608852001984,4.86564594590401,-144.207029667668,-32.07632204209949,1
waveform,qam16_bw40_bo070,gain_low,qam16_bw40_bo070,53,1,32998.4425688552,22.078784926299704,6.06450328308768,-144.567970600933,5,1,32955.834170243,-20.529613685903314,6.06218047927432,-144.578321050959,14,32981.4341467077,5.070362778802519,6.06845141684367,-144.510450459113,1,32976.3637839289,247,12,2020349,0,5,100,local_search,14,32981.4341467077,5.070362778802519,6.06845141684367,-144.510450459113,-20.529613685903314,1
waveform,qam16_bw40_bo070,gain_low,qam16_bw40_bo070,67,1,32848.1412681555,-24.168700860296667,6.19742334896966,-147.867515701446,5,1,32801.8608744953,-70.44909452049615,6.19605527553968,-147.871230341601,14,32888.0474469028,15.73747788699984,6.19510424172682,-147.857594770842,1,32872.3099690158,0,0,1544005,0,5,100,local_search,14,32888.0474469028,15.73747788699984,6.19510424172682,-147.857594770842,-70.44909452049615,1
waveform,qam16_bw40_bo070,gain_mid_low,qam16_bw40_bo070,41,1,33742.7629130148,394.4938695265955,4.94776069730588,-144.076512635951,5,1,33590.2869823468,242.0179388585966,4.94090668737488,-144.082422501562,14,33353.3877800538,5.118736565600557,4.92255211538734,-144.111129797818,1,33348.2690434882,358,4,2247492,0,5,100,local_search,14,33353.3877800538,5.118736565600557,4.92255211538734,-144.111129797818,242.0179388585966,1
waveform,qam16_bw40_bo070,gain_mid_low,qam16_bw40_bo070,53,1,34406.2169322332,480.2630694965992,6.14677831098002,-144.291080493242,5,1,34243.5564509454,317.6025882087997,6.13962435082209,-144.301082830213,14,33925.9538627366,0.0,6.13197052043023,-144.264134137861,5,33925.9538627366,93,5,2052866,1,5,100,local_search,14,33925.9538627366,0.0,6.13197052043023,-144.264134137861,317.6025882087997,1
waveform,qam16_bw40_bo070,gain_mid_low,qam16_bw40_bo070,67,1,34621.03775353,466.96884269749717,6.26608620724779,-147.736101226429,5,1,34428.1896763927,274.12076556019747,6.25899492654112,-147.739677233877,14,34154.0689108325,0.0,6.24419917409629,-147.727135400297,5,34154.0689108325,93,5,1661149,1,5,100,local_search,14,34154.0689108325,0.0,6.24419917409629,-147.727135400297,274.12076556019747,1
waveform,qam16_bw40_bo070,memory_short,qam16_bw40_bo070,41,1,37706.1606534845,841.2789724277973,5.08829500705968,-143.938342079892,5,1,37454.3016052935,589.4199242367977,5.0753753696269,-143.944406184161,14,36866.5172799065,1.6355988497962244,5.04386673413899,-143.972286030412,1,36864.8816810567,361,5,1963203,0,5,100,local_search,14,36866.5172799065,1.6355988497962244,5.04386673413899,-143.972286030412,589.4199242367977,1
waveform,qam16_bw40_bo070,memory_short,qam16_bw40_bo070,53,1,37902.574477937,1043.0767420476986,6.32382480631224,-143.931592129104,5,1,37606.5419336381,747.0441977488008,6.31041977962415,-143.941263504534,14,36859.4977358893,0.0,6.28689120549369,-143.910779813463,5,36859.4977358893,195,63,1777880,0,5,100,local_search,14,36859.4977358893,0.0,6.28689120549369,-143.910779813463,747.0441977488008,1
waveform,qam16_bw40_bo070,memory_short,qam16_bw40_bo070,67,1,40158.2536627915,946.1447230578997,6.46962179376687,-147.551873708855,5,1,39815.7570422798,603.6481025461981,6.45516814807138,-147.555288607999,14,39212.1089397336,0.0,6.42513880255263,-147.540700762154,5,39212.1089397336,115,142,1643146,3,5,100,local_search,14,39212.1089397336,0.0,6.42513880255263,-147.540700762154,603.6481025461981,1
waveform,qam16_bw40_bo070,noise_high,qam16_bw40_bo070,41,1,55204.6474863157,528.5404124732959,5.74722508909308,-144.000706986168,5,1,55070.4101203948,394.3030465523989,5.73873041731306,-144.006701666691,14,54676.1070738424,0.0,5.68627404885071,-144.109364666645,5,54676.1070738424,675,7,2017865,0,5,100,local_search,14,54676.1070738424,0.0,5.68627404885071,-144.109364666645,394.3030465523989,1
waveform,qam16_bw40_bo070,noise_high,qam16_bw40_bo070,53,1,54948.7078383186,871.4870831193984,6.7950335752457,-144.207962623693,5,1,54795.4703700575,718.2496148582941,6.78562990240732,-144.218021937226,14,54077.2207551992,0.0,6.76401381506739,-143.957460718892,5,54077.2207551992,115,59,1561343,0,5,100,local_search,14,54077.2207551992,0.0,6.76401381506739,-143.957460718892,718.2496148582941,1
waveform,qam16_bw40_bo070,noise_high,qam16_bw40_bo070,67,1,55239.7175829807,477.5709679686988,6.94597981679712,-147.857107334489,5,1,55049.6356748651,287.4890598530983,6.93576580344842,-147.860578023799,14,54762.146615012,0.0,6.86804109269739,-147.745071070983,5,54762.146615012,199,117,1758792,0,5,100,local_search,14,54762.146615012,0.0,6.86804109269739,-147.745071070983,287.4890598530983,1
waveform,qam16_bw40_bo070,noise_mid,qam16_bw40_bo070,41,1,39704.5079717516,332.19648198760115,5.17926542804944,-144.002766822466,5,1,39518.759366359,146.44787659500435,5.16965433363036,-144.008741755179,14,39372.311489764,0.0,5.14962358764868,-144.050450307673,5,39372.311489764,262,1,1803695,0,5,100,local_search,14,39372.311489764,0.0,5.14962358764868,-144.050450307673,146.44787659500435,1
waveform,qam16_bw40_bo070,noise_mid,qam16_bw40_bo070,53,1,39965.9296237233,839.2537480848987,6.34446730375988,-144.129541029869,5,1,39752.2319999425,625.5561243041011,6.33423143733871,-144.139429256513,14,39126.6758756384,0.0,6.32100072036661,-144.047005739844,5,39126.6758756384,160,39,1813689,0,5,100,local_search,14,39126.6758756384,0.0,6.32100072036661,-144.047005739844,625.5561243041011,1
waveform,qam16_bw40_bo070,noise_mid,qam16_bw40_bo070,67,1,40844.485879481,676.9469374519977,6.48156387218746,-147.699146689182,5,1,40589.8842089274,422.3452668983955,6.47072147559273,-147.702638407305,14,40167.538942029,0.0,6.43900050858876,-147.661126938989,5,40167.538942029,0,0,1574545,5,5,100,direct,1,40589.8842089274,422.3452668983955,6.47072147559273,-147.702638407305,422.3452668983955,0
waveform,qam16_bw40_bo070,sat_early,qam16_bw40_bo070,41,1,34600.5330884456,502.8960438817012,4.98684442556366,-144.142922909714,5,1,34441.2615054476,343.6244608837005,4.97946766625398,-144.148877020584,14,34104.8703989766,7.233354412703193,4.95808520687428,-144.176834772193,1,34097.6370445639,361,5,1969676,0,5,100,local_search,14,34104.8703989766,7.233354412703193,4.95808520687428,-144.176834772193,343.6244608837005,1
waveform,qam16_bw40_bo070,sat_early,qam16_bw40_bo070,53,1,35312.4531190022,565.8154915339037,6.19547518747324,-144.363844529269,5,1,35137.4877193871,390.8500919188009,6.18762219935599,-144.374178251058,14,34746.6376274683,0.0,6.1776685253822,-144.338202248045,5,34746.6376274683,160,39,1956448,0,5,100,local_search,14,34746.6376274683,0.0,6.1776685253822,-144.338202248045,390.8500919188009,1
waveform,qam16_bw40_bo070,sat_early,qam16_bw40_bo070,67,1,35788.7458445834,591.917654773395,6.31173656795569,-147.700367869552,5,1,35587.4818772531,390.6536874430967,6.30408752656709,-147.704008613111,14,35196.82818981,0.0,6.28521148746919,-147.692407199532,5,35196.82818981,175,143,1555683,2,5,100,local_search,14,35196.82818981,0.0,6.28521148746919,-147.692407199532,390.6536874430967,1
waveform,qam16_bw40_bo070,sat_mid,qam16_bw40_bo070,41,1,35934.7292942574,591.306367576195,5.04995366000947,-144.046620148498,5,1,35746.2889106677,402.8659839864995,5.04086822651369,-144.052585035273,14,35348.2563764755,4.833449794299668,5.01629175940078,-144.08026150149,1,35343.4229266812,361,5,1962364,0,5,100,local_search,14,35348.2563764755,4.833449794299668,5.01629175940078,-144.08026150149,402.8659839864995,1
waveform,qam16_bw40_bo070,sat_mid,qam16_bw40_bo070,53,1,36493.416886369,674.2311030466008,6.2499982872339,-144.185531071039,5,1,36278.5232194808,459.3374361583992,6.24036015342952,-144.195534613844,14,35819.1857833224,0.0,6.22791409875317,-144.159991236136,5,35819.1857833224,160,39,1952498,0,5,100,local_search,14,35819.1857833224,0.0,6.22791409875317,-144.159991236136,459.3374361583992,1
waveform,qam16_bw40_bo070,sat_mid,qam16_bw40_bo070,67,1,37263.4733237391,714.0932396572971,6.37038703921947,-147.658036007754,5,1,37011.757146034,462.3770619521965,6.3604487776038,-147.661579893866,14,36549.3800840818,0.0,6.33770580076821,-147.649527212893,5,36549.3800840818,116,142,1565310,3,5,100,local_search,14,36549.3800840818,0.0,6.33770580076821,-147.649527212893,462.3770619521965,1
waveform,qam16_bw40_bo070,thermal_drift,qam16_bw40_bo070,41,1,67994.6767001258,224.4995578537928,7.66876883684203,-144.149762130852,5,1,67883.0303488982,112.85320662619779,7.66220767235694,-144.156076318356,14,67770.177142272,0.0,7.65012122428852,-144.185730690009,5,67770.177142272,512,47,1890720,0,5,100,local_search,14,67770.177142272,0.0,7.65012122428852,-144.185730690009,112.85320662619779,1
waveform,qam16_bw40_bo070,thermal_drift,qam16_bw40_bo070,53,1,68152.1117251974,294.19322123170423,8.378780951884,-144.052778579998,5,1,68029.2668555582,171.3483515925036,8.37115944613818,-144.062520320638,14,67857.9185039657,0.0,8.3658687386867,-144.027046974115,5,67857.9185039657,10,21,2152916,3,5,100,local_search,14,67857.9185039657,0.0,8.3658687386867,-144.027046974115,171.3483515925036,1
waveform,qam16_bw40_bo070,thermal_drift,qam16_bw40_bo070,67,1,68150.1095913578,428.29805146870785,8.47688616330418,-147.398966776197,5,1,67998.2803968971,276.4688570080034,8.46850172110167,-147.402121318457,14,67721.8115398891,0.0,8.45506047733447,-147.392562189959,5,67721.8115398891,240,73,1498223,0,5,100,local_search,14,67721.8115398891,0.0,8.45506047733447,-147.392562189959,276.4688570080034,1
waveform,qam16_bw40_bo070,thermal_mild,qam16_bw40_bo070,41,1,47416.9129215126,411.12001648590376,5.91530651169017,-144.065739688783,5,1,47259.8482761818,254.05537115510378,5.906819573778,-144.071840257795,14,47006.8561522184,1.063247191705159,5.88752956251555,-144.10170188562,1,47005.7929050267,360,6,1971427,0,5,100,local_search,14,47006.8561522184,1.063247191705159,5.88752956251555,-144.10170188562,254.05537115510378,1
waveform,qam16_bw40_bo070,thermal_mild,qam16_bw40_bo070,53,1,47820.1808335732,488.0036309888965,6.91666734625644,-144.083465479468,5,1,47643.0216266438,310.8444240594981,6.90731137144091,-144.093258349107,14,47332.1772025843,0.0,6.89813448974071,-144.058271282412,5,47332.1772025843,195,63,2043485,0,5,100,local_search,14,47332.1772025843,0.0,6.89813448974071,-144.058271282412,310.8444240594981,1
waveform,qam16_bw40_bo070,thermal_mild,qam16_bw40_bo070,67,1,48379.9178696481,590.736173872705,7.03785675380768,-147.542211663859,5,1,48165.9932890991,376.8115933236986,7.02783551083278,-147.545569109551,14,47789.1816957754,0.0,7.00855911427194,-147.533920363167,5,47789.1816957754,197,121,1551353,1,5,100,local_search,14,47789.1816957754,0.0,7.00855911427194,-147.533920363167,376.8115933236986,1
waveform,qam64_bw20_bo058,baseline,qam64_bw20_bo058,41,1,32916.3339122534,205.67122389430006,7.42679715214792,-135.25854931667,5,1,32931.1452914035,220.4826030444019,7.42707582704947,-135.256343582461,14,32729.8191161511,19.156427791996975,7.41182444128167,-135.12680602408,4,32710.6626883591,655,28,1595482,0,5,100,local_search,14,32729.8191161511,19.156427791996975,7.41182444128167,-135.12680602408,220.4826030444019,1
waveform,qam64_bw20_bo058,baseline,qam64_bw20_bo058,53,1,33276.1154585573,60.96308019020216,8.04972994239318,-138.171257384135,5,1,33289.3034211327,74.15104276560305,8.05015303414538,-138.171987783627,14,33229.3828625454,14.230484178297047,8.03896678961898,-138.315149331449,0,33215.1523783671,54,35,1056846,0,5,100,local_search,14,33229.3828625454,14.230484178297047,8.03896678961898,-138.315149331449,74.15104276560305,1
waveform,qam64_bw20_bo058,baseline,qam64_bw20_bo058,67,1,33925.0037782231,-62.63442783609935,7.89616448325159,-142.811336293165,5,1,33947.3548415768,-40.28336448239861,7.8968328702837,-142.804355958301,14,34040.6283419868,52.990135927597294,7.90486239999214,-142.568613300078,2,33987.6382060592,342,108,1958671,0,5,100,local_search,14,34040.6283419868,52.990135927597294,7.90486239999214,-142.568613300078,-40.28336448239861,1
waveform,qam64_bw20_bo058,combined_stress,qam64_bw20_bo058,41,1,77655.3546795514,516.1501270878944,9.70961220234478,-136.101159273693,5,1,77723.3992133692,584.1946609056904,9.71309902557574,-136.098652277665,14,77314.2628096816,175.05825721810106,9.60385650519931,-135.292047941091,2,77139.2045524635,396,2,1462970,0,5,100,local_search,14,77314.2628096816,175.05825721810106,9.60385650519931,-135.292047941091,584.1946609056904,1
waveform,qam64_bw20_bo058,combined_stress,qam64_bw20_bo058,53,1,76778.6172689594,-75.14837269121199,10.1545494369361,-137.913665715109,5,1,76835.656918007,-18.108723643614212,10.1576832754181,-137.913912699856,14,76985.953248443,132.18760679238767,10.0637012056323,-138.752544799544,2,76853.7656416506,0,0,1068225,0,5,100,local_search,14,76985.953248443,132.18760679238767,10.0637012056323,-138.752544799544,-18.108723643614212,1
waveform,qam64_bw20_bo058,combined_stress,qam64_bw20_bo058,67,1,79466.7264688829,11.637126228408306,10.0988855443367,-144.319049750914,5,1,79557.1420290547,102.05268640020222,10.1040162675786,-144.30981332157,14,79693.5370714634,238.44772880891105,10.1292051182415,-142.943738780226,2,79455.0893426545,242,12,1253570,0,5,100,local_search,14,79693.5370714634,238.44772880891105,10.1292051182415,-142.943738780226,102.05268640020222,1
waveform,qam64_bw20_bo058,gain_high,qam64_bw20_bo058,41,1,33006.6997563394,182.92275313620485,7.43561087165744,-135.272232462862,5,1,32984.5886280401,160.81162483690423,7.43474312906047,-135.270043091923,14,32823.7770032032,0.0,7.42119606180657,-135.139684887339,5,32823.7770032032,726,4,1585969,0,5,100,local_search,14,32823.7770032032,0.0,7.42119606180657,-135.139684887339,160.81162483690423,1
waveform,qam64_bw20_bo058,gain_high,qam64_bw20_bo058,53,1,33322.9577866909,40.73535507610359,8.05194827093462,-138.184188684558,5,1,33308.6062980319,26.383866417098034,8.05166037471686,-138.184962588058,14,33282.2224316148,0.0,8.04113243072465,-138.332226491917,5,33282.2224316148,148,4,1059578,0,5,100,local_search,14,33282.2224316148,0.0,8.04113243072465,-138.332226491917,26.383866417098034,1
waveform,qam64_bw20_bo058,gain_high,qam64_bw20_bo058,67,1,33907.5616071304,-13.040600352098409,7.89688467065553,-142.84708638255,5,1,33885.0707699681,-35.53143751440075,7.89619440769271,-142.840459659609,14,33922.7985551117,2.196347629200318,7.90218892090556,-142.607214530676,1,33920.6022074825,386,86,1747744,0,5,100,local_search,14,33922.7985551117,2.196347629200318,7.90218892090556,-142.607214530676,-35.53143751440075,1
waveform,qam64_bw20_bo058,gain_low,qam64_bw20_bo058,41,1,35515.5494331959,583.5607409225995,7.49299223753965,-135.205310842545,5,1,35662.0701476519,730.081455378604,7.49769313768498,-135.202983733551,14,35299.168586885,367.1798946117051,7.47557351281865,-135.074934197233,2,34931.9886922733,196,75,1539624,0,5,100,local_search,14,35299.168586885,367.1798946117051,7.47557351281865,-135.074934197233,730.081455378604,1
waveform,qam64_bw20_bo058,gain_low,qam64_bw20_bo058,53,1,35097.2724514191,467.96910447010305,8.09473397794411,-138.123972685075,5,1,35208.5664221859,579.2630752369005,8.09784326073388,-138.124516754141,14,34894.0724621023,264.76911515329994,8.08022740372274,-138.271570169932,2,34629.303346949,245,8,1052924,0,5,100,local_search,14,34894.0724621023,264.76911515329994,8.08022740372274,-138.271570169932,579.2630752369005,1
waveform,qam64_bw20_bo058,gain_low,qam64_bw20_bo058,67,1,37523.4283178008,522.2943549696938,8.00645388160335,-142.687266594732,5,1,37702.0438164836,700.909853652498,8.0123926566604,-142.67907738489,14,37435.2030207462,434.0690579150978,8.00981045822627,-142.463702812175,2,37001.1339628311,0,0,1500666,5,5,100,direct,1,37702.0438164836,700.909853652498,8.0123926566604,-142.67907738489,700.909853652498,0
waveform,qam64_bw20_bo058,gain_mid_low,qam64_bw20_bo058,41,1,33517.63240946,371.2322833340004,7.43775910142827,-135.235912214709,5,1,33590.3059437115,443.9058175855025,7.43987378380367,-135.233659495428,14,33312.0693482007,165.66922207469906,7.42152797423756,-135.105171754223,2,33146.400126126,442,5,1576656,0,5,100,local_search,14,33312.0693482007,165.66922207469906,7.42152797423756,-135.105171754223,443.9058175855025,1
waveform,qam64_bw20_bo058,gain_mid_low,qam64_bw20_bo058,53,1,33711.3789561966,241.16825426239666,8.05964389083871,-138.151023339091,5,1,33767.061986156,296.85128422179696,8.06118287176446,-138.151676905794,14,33586.3594701041,116.1487681699,8.04709716367599,-138.298346889797,2,33470.2107019342,30,3,1054185,0,5,100,local_search,14,33586.3594701041,116.1487681699,8.04709716367599,-138.298346889797,296.85128422179696,1
waveform,qam64_bw20_bo058,gain_mid_low,qam64_bw20_bo058,67,1,34846.3359351219,119.61650505219586,7.92277851356659,-142.758302636381,5,1,34938.4965271344,211.77709706469614,7.92563705714596,-142.750799656704,14,34961.8936266055,235.17419653580146,7.9321244148528,-142.513553891881,2,34726.7194300697,205,7,1782810,0,5,100,local_search,14,34961.8936266055,235.17419653580146,7.9321244148528,-142.513553891881,211.77709706469614,1
waveform,qam64_bw20_bo058,memory_short,qam64_bw20_bo058,41,1,28841.4770076685,183.0114194589005,7.31202789285715,-135.236158272821,5,1,28802.8903863528,144.42479814319813,7.31074186048081,-135.234069276067,14,28673.7971924318,15.33160422219953,7.29921307859012,-135.105333883396,3,28658.4655882096,640,33,1504835,0,5,100,local_search,14,28673.7971924318,15.33160422219953,7.29921307859012,-135.105333883396,144.42479814319813,1
waveform,qam64_bw20_bo058,memory_short,qam64_bw20_bo058,53,1,29056.4771899543,15.41696392400263,7.94863476226339,-138.134571978982,5,1,29033.9595185818,-7.100707448498724,7.9481854115364,-138.135275397187,14,29041.9427493583,0.8825233280003886,7.93687700267552,-138.277694516423,1,29041.0602260303,41,25,1044564,0,5,100,local_search,14,29041.9427493583,0.8825233280003886,7.93687700267552,-138.277694516423,-7.100707448498724,1
waveform,qam64_bw20_bo058,memory_short,qam64_bw20_bo058,67,1,29715.4999001741,22.45476030589998,7.77801163914941,-142.919081019561,5,1,29671.5769993768,-21.468140491400845,7.77681650771355,-142.912782581544,14,29693.1457612806,0.10062141239905031,7.78041347399111,-142.677475847113,1,29693.0451398682,363,111,1403353,0,5,100,local_search,14,29693.1457612806,0.10062141239905031,7.78041347399111,-142.677475847113,-21.468140491400845,1
waveform,qam64_bw20_bo058,noise_high,qam64_bw20_bo058,41,1,52472.9745411998,685.4603575942019,7.92692069737284,-135.48686989649,5,1,52479.3631412415,691.8489576358988,7.92685541590696,-135.48460158451,14,51800.6356087818,13.12142517619941,7.84320132146302,-134.74754961527,4,51787.5141836056,622,3,1714957,0,5,100,local_search,14,51800.6356087818,13.12142517619941,7.84320132146302,-134.74754961527,691.8489576358988,1
waveform,qam64_bw20_bo058,noise_high,qam64_bw20_bo058,53,1,52348.0404605615,-328.19385380420135,8.53190407799973,-138.195367535932,5,1,52358.0405137232,-318.1938006424971,8.53255950408798,-138.196180630268,14,52679.009215767,2.774901401302486,8.46902923567782,-139.036099228533,0,52676.2343143657,64,27,1057848,0,5,100,local_search,14,52679.009215767,2.774901401302486,8.46902923567782,-139.036099228533,-318.1938006424971,1
waveform,qam64_bw20_bo058,noise_high,qam64_bw20_bo058,67,1,53027.5222096742,-120.08824112739967,8.34375465673869,-143.599556155565,5,1,53043.6758713801,-103.93457942149689,8.34447167930516,-143.593439405696,14,53187.4374782643,39.827027462699334,8.36984267945718,-142.214745976222,2,53147.6104508016,147,5,1435631,0,5,100,local_search,14,53187.4374782643,39.827027462699334,8.36984267945718,-142.214745976222,-103.93457942149689,1
waveform,qam64_bw20_bo058,noise_mid,qam64_bw20_bo058,41,1,36145.6047489245,401.02254451189947,7.49933555840408,-135.318870294954,5,1,36157.9607263602,413.3785219475976,7.4995191555688,-135.316648050389,14,35761.7278653855,17.14566097289935,7.46574088539202,-135.024741026945,2,35744.5822044126,178,4,1583872,0,5,100,local_search,14,35761.7278653855,17.14566097289935,7.46574088539202,-135.024741026945,413.3785219475976,1
waveform,qam64_bw20_bo058,noise_mid,qam64_bw20_bo058,53,1,36415.1958634958,37.47304980929766,8.12151174315161,-138.177075007007,5,1,36427.9009306124,50.178116925897484,8.12200367602206,-138.177826758248,14,36390.0363457181,12.313532031599607,8.09672613902997,-138.503902102909,2,36377.7228136865,0,0,1056922,0,5,100,local_search,14,36390.0363457181,12.313532031599607,8.09672613902997,-138.503902102909,50.178116925897484,1
